"Geneid","gene_name","gene_type","SRR18779955","SRR18779956","SRR18779957","SRR18779958","SRR18779959","SRR18779960","SRR18779961","SRR18779962"
"ENSMUSG00000074519.11","Zfp971","protein_coding",315.747207256078,301.813523767682,300.43858985239,280.114559093262,313.018652316779,250.560275459439,204.523671038799,243.489977319142
"ENSMUSG00000097879.1","Gm26869","lncRNA",9.59717955185649,34.2262758911804,3.32895944434781,22.448205084129,17.3332804214503,21.0554853327259,0,6.40763098208269
"ENSMUSG00000078861.8","Zfp931","protein_coding",175.628385798974,177.354338708844,173.105891106086,172.753578256123,192.7052940973,170.54943119508,282.633213747084,262.712870265391
"ENSMUSG00000027525.17","Phactr3","protein_coding",51.824769580025,26.9661567627482,49.9343916652172,67.3446152523871,38.7449797655948,60.0081331982689,58.5821570312138,38.4457858924962
"ENSMUSG00000060445.11","Sycp2","protein_coding",33.5901284314977,16.594558007845,29.9606349991303,39.0403566680505,47.9214223416567,38.952647865543,75.0262712855896,39.51372438951
"ENSMUSG00000049999.4","Ppp1r3d","protein_coding",728.425927985907,961.447204579523,865.529455530432,961.368782950743,1195.99634908007,1132.78511090066,921.898155385943,945.125569857197
"ENSMUSG00000070476.10","Fam217b","protein_coding",501.932490562094,588.069649403009,547.613828595215,539.732930935798,641.331375593661,553.759264250692,562.183156071473,489.115831632312
"ENSMUSG00000039155.15","Cdh26","protein_coding",5.75830773111389,18.6688777588257,12.4835979163043,15.6161426672202,13.2548614987561,21.0554853327259,21.5828999588682,36.3099088984686
"ENSMUSG00000061897.5","Gm14292","processed_pseudogene",42.2275900281685,45.6350345215739,55.7600706928259,45.8724190849593,68.3135169551276,73.6941986645408,23.6384142406652,25.6305239283308
"ENSMUSG00000000305.12","Cdh4","protein_coding",53.7442054903963,64.3039122803996,52.4311112484781,44.8964101682581,54.039050725698,74.7469729311771,76.0540284264881,58.736617335758
"ENSMUSG00000039117.16","Taf4","protein_coding",1325.37049611138,1325.49032087662,1126.02053205065,1328.34813563042,1306.11365999281,1469.67287622427,1151.08799780631,1284.73001190758
"ENSMUSG00000085704.1","4921531C22Rik","lncRNA",109.407846891164,151.425341821586,101.533263052608,100.52891842023,142.744662294297,138.966203195991,133.608428316803,123.880865653599
"ENSMUSG00000039108.14","Lsm14b","protein_coding",2023.08544953135,2078.46839048259,1939.95111619369,1873.93712006642,1944.38622139445,2220.30092833595,1675.24413966453,1893.45495520544
"ENSMUSG00000027566.15","Psma7","protein_coding",5050.03588018688,4617.43576568289,5258.92368220846,5573.01091436421,4439.35899735262,4870.13375745951,6455.3426019834,5866.18616409671
"ENSMUSG00000039086.9","Ss18l1","protein_coding",317.66664316645,391.009273059849,314.586667490868,374.787424013285,314.038257047452,351.626605056523,321.687985101227,315.041856619066
"ENSMUSG00000039069.19","Mtg2","protein_coding",642.051312019199,844.248138649117,788.131148449345,873.52798044763,701.4880547034,730.62534104559,986.646855262548,933.378246390046
"ENSMUSG00000039050.8","Osbpl2","protein_coding",1365.67865022918,1442.68938680703,1504.68966884521,1405.45284004982,1591.60298458141,1658.11946995217,1347.38961171792,1621.13063846692
"ENSMUSG00000039041.15","Adrm1","protein_coding",3666.12258880918,3191.3409368837,3248.23217782238,3427.74331545483,3339.20549295587,3515.2132762986,3450.18072199622,3102.36133382504
"ENSMUSG00000015647.9","Lama5","protein_coding",4474.20510707549,4679.6653582123,4380.91062876172,5033.27798342841,4164.06572007076,3484.68282256614,3182.96386536262,3826.42363480038
"ENSMUSG00000039001.12","Rps21","protein_coding",7030.89373969006,6319.41512136249,8185.07903379019,7751.46281644143,6434.72545528075,7604.18852791398,13852.1107450298,11642.6654944443
"ENSMUSG00000038990.14","Cables2","protein_coding",983.71090406529,1008.11939897659,954.579120666736,1097.03402237222,993.095007676034,941.18019437285,902.370769708872,1044.44385007948
"ENSMUSG00000015627.5","Gata5","protein_coding",99.8106673393075,48.7465141480448,192.247407911086,105.408963003736,87.686006837925,142.1245259959,205.551428179697,75.8236332879786
"ENSMUSG00000056061.3","Gata5os","lncRNA",8.63746159667084,0,39.1152734710868,4.88004458350631,10.1960473067355,8.42219413309038,10.2775714089849,6.40763098208269
"ENSMUSG00000084843.1","B230312C02Rik","lncRNA",93.0926416530079,53.9323135254964,64.9147091647824,46.8484280016606,39.7645844962683,55.7970361317238,35.9714999314471,91.8427107431853
"ENSMUSG00000065460.1","Mir133a-2","miRNA",78.6968723252232,116.161906054915,108.191181941304,127.857168087865,109.09770618207,80.0108442643586,208.634699602393,211.451822408729
"ENSMUSG00000038963.15","Slco4a1","protein_coding",13.4360513725991,6.22295925294189,12.4835979163043,1.95201783340252,14.2744662294297,2.10554853327259,10.2775714089849,17.0870159522205
"ENSMUSG00000027568.9","Ntsr1","protein_coding",218.815693782328,8.29727900392252,488.524798458042,341.603120845442,10.1960473067355,129.491234796265,2.05551428179697,44.8534168745789
"ENSMUSG00000027569.15","Mrgbp","protein_coding",1242.83475196542,1274.6694869776,1289.97178468478,1531.35799030428,1182.74148758131,1285.43737956292,1587.88478268816,1426.76583201041
"ENSMUSG00000049401.10","Ogfr","protein_coding",2355.14786202558,2387.54203337871,2063.12261563456,2196.99607149454,2465.40423876864,2122.39292153878,2230.23299574972,1860.34886179801
"ENSMUSG00000027570.15","Col9a3","protein_coding",95.0120775633792,49.7836740235351,129.829418329565,96.624882753425,101.960473067355,101.066329597085,76.0540284264881,104.657972707351
"ENSMUSG00000038932.13","Tcfl5","protein_coding",12.4763334174134,2.07431975098063,8.32239861086954,5.85605350020757,2.03920946134709,0,2.05551428179697,1.06793849701378
"ENSMUSG00000038914.15","Dido1","protein_coding",2701.6060438476,2600.15980785422,2532.5058972876,2471.2545770876,2861.01087426997,2720.36870498819,1736.90956811844,1924.42517161884
"ENSMUSG00000027573.11","Gid8","protein_coding",1928.07337196797,1808.80682285511,1697.76931661739,1422.04499163374,1786.34748814005,1808.66619008116,1635.16161116949,1413.95057004625
"ENSMUSG00000023393.15","Slc17a9","protein_coding",47.0261798040968,42.5235548951029,31.6251147213042,31.2322853344404,41.8037939576154,54.7442618650875,77.0817855673866,58.736617335758
"ENSMUSG00000038848.14","Ythdf1","protein_coding",1948.22744902687,1742.42859082373,1765.18074536543,2018.38643973821,1869.95507605528,1942.36852194397,1834.5464965038,1670.25580932956
"ENSMUSG00000027574.15","Nkain4","protein_coding",231.292027199741,103.715987549032,339.553863323477,240.098193508511,216.156202902792,297.935117458072,651.598027329641,312.905979625038
"ENSMUSG00000027575.19","Arfgap1","protein_coding",2851.32204485656,2659.27792075717,2840.43464588977,3084.18817677599,2729.48186401308,3192.01157644125,3260.04565093,2940.03468227894
"ENSMUSG00000070461.3","9230112E08Rik","lncRNA",158.353462605632,148.313862195115,228.033721937825,218.625997341083,230.430669132222,273.721309325437,220.967785293175,272.324316738515
"ENSMUSG00000016356.18","Col20a1","protein_coding",79.6565902804088,75.712670910793,72.404867914565,70.2726420024909,61.1762838404128,94.7496839972668,116.136556921529,201.840375935605
"ENSMUSG00000027577.14","Chrna4","protein_coding",5.75830773111389,8.29727900392252,4.99343916652172,4.88004458350631,10.1960473067355,8.42219413309038,10.2775714089849,4.27175398805513
"ENSMUSG00000016349.10","Eef1a2","protein_coding",17225.9775776272,18113.9972254384,16281.1084024441,13478.6831396444,15585.6779130758,15677.9143787477,10897.3089649467,11981.2019979976
"ENSMUSG00000016344.14","Ppdpf","protein_coding",1641.11770336746,1345.19635851094,1880.02984619543,1586.99049855625,1458.03476486317,1992.90168674251,2299.09272418992,2301.4074610647
"ENSMUSG00000027579.6","Srms","protein_coding",1.9194359103713,2.07431975098063,10.8191181941304,17.5681605006227,9.17644257606192,14.7388397329082,4.11102856359395,12.8152619641654
"ENSMUSG00000027580.17","Helz2","protein_coding",1313.85388064915,1080.72059026091,1104.38229566239,1286.37975221226,1498.81895409011,1182.26550143256,1080.17275508431,1154.4415152719
"ENSMUSG00000038705.13","Gmeb2","protein_coding",952.999929499349,808.984702882446,783.137709282823,932.088515449705,785.095642618631,813.794508109858,908.537312554263,938.717938875115
"ENSMUSG00000027581.12","Stmn3","protein_coding",1.9194359103713,2.07431975098063,21.6382363882608,15.6161426672202,3.05881419202064,0,0,4.27175398805513
"ENSMUSG00000038685.18","Rtel1","protein_coding",1725.5728834238,1545.36821448057,1513.01206745608,1438.63714321766,1241.87856196038,1289.64847662946,1593.02356839266,1689.4787022758
"ENSMUSG00000038671.15","Arfrp1","protein_coding",1865.6917048809,1634.56396377274,1594.5715738426,2134.53150082566,1641.56361638441,1664.43611555199,2199.40028152276,1880.63969324127
"ENSMUSG00000027582.16","Zgpat","protein_coding",1216.9223671754,1203.10545556877,1215.90243704804,1585.03848072285,1368.3095485639,1378.08151502691,847.899641241252,1331.71930577619
"ENSMUSG00000085028.2","Slc2a4rg-ps","transcribed_unitary_pseudogene",453.946592802812,358.857316919649,446.080565542607,551.445037936213,438.430034189625,411.634738254792,594.043627439326,698.431777047014
"ENSMUSG00000027583.13","Zbtb46","protein_coding",671.802568629954,560.06633276477,544.284869150868,712.486509191922,669.88030805252,588.50081504969,516.961841871939,640.76309820827
"ENSMUSG00000055882.8","Abhd16b","protein_coding",1.9194359103713,2.07431975098063,8.32239861086954,2.92802675010379,4.07841892269419,16.8443882661808,0,0
"ENSMUSG00000000827.18","Tpd52l2","protein_coding",2482.79035006527,2809.66610270327,2701.45058908825,3086.14019460939,2490.89435703547,2631.93566659074,3373.09893642884,3318.08491022182
"ENSMUSG00000088378.1","Gm25184","snRNA",12.4763334174134,4.14863950196126,9.15463847195649,7.8080713336101,14.2744662294297,14.7388397329082,18.4996285361728,10.6793849701378
"ENSMUSG00000000826.16","Dnajc5","protein_coding",4423.34005545066,4775.08406675741,4165.3605047402,4351.04775065423,4786.02460578163,4337.42997854155,3525.20699328181,3739.92061654227
"ENSMUSG00000089917.7","Uckl1","protein_coding",1471.2476252996,1426.09482879918,1409.8143246813,1535.26202597109,1390.74085263872,1349.65660982773,1455.30411151226,1755.69088909066
"ENSMUSG00000010492.10","Uckl1os","lncRNA",23.9929488796412,40.4492351441223,25.7994356936956,52.7044815018682,29.5685371895329,30.5304537324526,7.19429998628941,18.1549544492343
"ENSMUSG00000000823.16","Zfp512b","protein_coding",2094.10457821509,2057.72519297279,1985.72430855347,2516.15098725585,2335.9144379731,1997.11278380906,1628.9950683241,2024.81139033813
"ENSMUSG00000002455.14","Prpf6","protein_coding",1989.49532109985,1796.36090434923,1722.73651244999,1932.4976550685,1933.17056935704,1999.21833234233,1436.80448297609,1485.50244934617
"ENSMUSG00000038605.11","Samd10","protein_coding",300.391719973108,352.634357666707,297.109630408042,349.411192179052,302.822605010043,350.573830789887,322.715742242125,260.576993271363
"ENSMUSG00000108976.1","Gm29797","protein_coding",5.75830773111389,0,3.32895944434781,1.95201783340252,2.03920946134709,10.527742666363,6.16654284539093,10.6793849701378
"ENSMUSG00000046470.5","Sox18","protein_coding",2767.82658275541,2512.00121843754,2191.28755424195,2637.17609292681,2576.54115441205,2320.3144836664,1968.1549248206,1803.74812145628
"ENSMUSG00000059540.15","Tcea2","protein_coding",360.853951149804,412.789630445146,554.271747483911,572.917234103641,472.076990301852,509.542745051968,675.236441570306,748.624886406662
"ENSMUSG00000002458.13","Rgs19","protein_coding",531.683747172849,437.681467456913,508.498555124129,520.212752601773,434.351615266931,482.170614119424,741.012898587809,567.075341914319
"ENSMUSG00000027584.16","Oprl1","protein_coding",8.63746159667084,2.07431975098063,20.8059965271738,7.8080713336101,18.3528851521238,16.8443882661808,23.6384142406652,10.6793849701378
"ENSMUSG00000027589.14","Pcmtd2","protein_coding",1506.75718964147,1950.89772579728,1695.27259703412,2406.83798858531,2162.58163375859,2149.76505247132,1627.9673111832,2627.1287026539
"ENSMUSG00000038628.8","Polr3k","protein_coding",1056.6494686594,926.183768812852,1076.91838024652,856.935828863708,864.624811611168,968.552325305394,1194.25379772404,913.087414946784
"ENSMUSG00000083397.1","Gm5466","processed_pseudogene",7.67774364148519,0,26.6316755547825,17.5681605006227,15.2940709601032,10.527742666363,4.11102856359395,8.54350797611026
"ENSMUSG00000091223.2","Gm8775","processed_pseudogene",20.1540770588986,16.594558007845,23.3027161104347,25.3762318342328,27.5293277281858,15.7916139995445,11.3053285498834,11.7473234671516
"ENSMUSG00000025255.18","Zfhx4","protein_coding",32.6304104763121,26.9661567627482,53.263351109565,40.0163655847518,48.9410270723302,61.0609074649052,45.2213141995334,48.0572323656202
"ENSMUSG00000040374.13","Pex2","protein_coding",1553.78336944557,1675.01319891686,1597.06829342586,1706.06358639381,1641.56361638441,1796.03289888152,2169.59532443671,1958.59920352328
"ENSMUSG00000103034.1","Gm8797","protein_coding",22.0735129692699,40.4492351441223,45.7731923597824,25.3762318342328,14.2744662294297,23.1610338659985,35.9714999314471,23.4946469343032
"ENSMUSG00000027499.12","Pkia","protein_coding",2473.19317051342,2699.72715590129,3129.22187768695,2588.37564709175,2812.06984719764,2808.80174338564,2527.25480946938,2627.1287026539
"ENSMUSG00000043542.12","Zc2hc1a","protein_coding",578.709926976946,531.025856251042,584.232382483041,548.517011186109,653.566632361743,554.812038517329,822.20571271879,674.937130112711
"ENSMUSG00000040329.14","Il7","protein_coding",17.2749231933417,2.07431975098063,4.99343916652172,0,14.2744662294297,6.31664559981778,10.2775714089849,12.8152619641654
"ENSMUSG00000027500.10","Stmn2","protein_coding",182.346411485273,119.273385681386,298.774110130216,140.545284004982,101.960473067355,160.021688528717,226.106570997667,198.636560444564
"ENSMUSG00000040289.8","Hey1","protein_coding",571.991901290647,354.708677417688,656.637250397606,487.02844943393,506.743551144753,695.883790246593,678.319712993002,414.360136841348
"ENSMUSG00000040269.5","Mrps28","protein_coding",2029.80347521765,1980.9753621865,1999.04014633086,2083.7790371572,1680.30859615001,1761.29134808253,2390.56310972988,2109.17853160222
"ENSMUSG00000027506.15","Tpd52","protein_coding",1943.42885925094,1876.22221476198,1696.9370767563,1670.92726539256,1627.28915015498,1827.61612688061,2124.37401023717,2013.06406687098
"ENSMUSG00000069114.8","Zbtb10","protein_coding",761.056338462219,952.11276570011,749.015874978258,910.616319282278,844.232716997697,816.952830909767,744.096170010505,876.777506048315
"ENSMUSG00000040209.12","Zfp704","protein_coding",2174.72088645068,2125.14058487966,1969.07951133173,2206.75616066155,2354.26732312522,2161.34556940432,1535.46916850234,1644.62528540123
"ENSMUSG00000027508.15","Pag1","protein_coding",414.5981566402,384.786313806907,398.642893460651,482.148404850424,449.645686227034,488.487259719242,322.715742242125,302.2265946549
"ENSMUSG00000027533.10","Fabp5","protein_coding",9542.4756284109,8414.47806985293,9190.42478598323,9266.22865516178,8394.40574763531,9070.70308133834,13127.5419606964,9277.18172355873
"ENSMUSG00000049230.8","Gm9833","protein_coding",168.910360112674,256.178489246108,133.990617635,162.993489089111,182.509246790565,174.760528261625,79.1372998491835,116.405296174502
"ENSMUSG00000062515.3","Fabp4","protein_coding",24351.8833948806,22483.5517808791,21336.1333186862,25735.4031155789,21752.2473241894,20181.6826914178,25109.1347092909,25377.4225045385
"ENSMUSG00000027530.15","Fabp12","protein_coding",16.315205238156,23.8546771362773,25.7994356936956,17.5681605006227,5.09802365336773,18.9499367994534,23.6384142406652,34.174031904441
"ENSMUSG00000027531.16","Impa1","protein_coding",1283.14290608321,1292.30120486093,1260.84338954673,1262.95553821143,1353.0154776038,1304.38731636237,1307.30708322288,1207.83844012259
"ENSMUSG00000039795.14","Zfand1","protein_coding",763.935492327776,1053.75443349816,939.598803167171,956.488738367237,1051.21247732443,922.230257573396,1055.50658370275,1325.3116747941
"ENSMUSG00000027536.6","Chmp4c","protein_coding",486.577003279124,508.208338990255,562.594146094781,458.724190849593,729.017382431586,554.812038517329,497.434456194868,564.939464920291
"ENSMUSG00000027534.16","Snx16","protein_coding",141.07853941229,126.533504809819,171.441411383912,193.24976550685,127.450591334193,171.602205461716,209.662456743291,203.976252929632
"ENSMUSG00000103735.1","Gm38317","processed_pseudogene",75.8177184596663,53.9323135254964,71.572628053478,56.6085171686732,30.5881419202064,63.1664559981778,62.6931855948077,55.5328018447167
"ENSMUSG00000027550.14","Lrrcc1","protein_coding",590.226542439174,514.431298243197,588.393581788476,707.606464608415,654.586237092417,569.550878250237,514.906327590142,382.321981930934
"ENSMUSG00000027552.14","E2f5","protein_coding",373.330284567217,292.479084888269,314.586667490868,362.099308096168,286.508929319267,337.940539590251,409.047342077598,355.62351950559
"ENSMUSG00000078784.8","1810022K09Rik","protein_coding",1366.63836818436,1070.34899150601,1289.13954482369,1153.64253954089,981.879355638625,989.607810638119,2314.50908130339,1520.74441974763
"ENSMUSG00000027555.8","Car13","protein_coding",58.5427952663246,41.4863950196126,28.2961552769564,41.9683834181543,33.646956112227,50.5331647985423,59.6099141721123,46.9892938686064
"ENSMUSG00000027559.5","Car3","protein_coding",157.393744650446,30.0776363892192,556.768467067172,80.0327311695035,95.8428446833134,114.752395063356,1216.86445482381,535.037187003905
"ENSMUSG00000027562.12","Car2","protein_coding",407.880130953901,378.563354553965,327.070265407173,265.474425342743,290.587348241961,261.088018125802,521.072870435533,297.954840666845
"ENSMUSG00000095028.6","Sirpb1b","protein_coding",2.87915386555695,6.22295925294189,4.99343916652172,3.90403566680505,4.07841892269419,0,11.3053285498834,11.7473234671516
"ENSMUSG00000047213.14","Ythdf3","protein_coding",3676.67948631622,3990.99120088673,3816.65200294477,4499.40110599282,4195.67346672165,3649.96838242804,3840.72843553765,4028.26401073599
"ENSMUSG00000082896.1","Gm5844","processed_pseudogene",7.67774364148519,4.14863950196126,7.49015874978258,12.6881159171164,9.17644257606192,11.5805169329993,4.11102856359395,2.13587699402756
"ENSMUSG00000025128.7","Bhlhe22","protein_coding",0,6.22295925294189,20.8059965271738,1.95201783340252,8.15683784538837,6.31664559981778,6.16654284539093,17.0870159522205
"ENSMUSG00000039519.6","Cyp7b1","protein_coding",11.5166154622278,41.4863950196126,38.2830336099999,29.2802675010379,14.2744662294297,25.2665823992711,49.3323427631274,53.3969248506891
"ENSMUSG00000104091.1","Gm37317","processed_pseudogene",13.4360513725991,24.8918370117676,29.1283951380434,23.4242140008303,14.2744662294297,20.0027110660896,4.11102856359395,21.3587699402756
"ENSMUSG00000104918.1","Gm42944","TEC",79.6565902804088,69.4897116578511,99.0365434693475,98.5769005868275,108.078101451396,118.963492129902,36.9992570723456,73.687756293951
"ENSMUSG00000027599.9","Armc1","protein_coding",1821.54467894236,2404.13659138655,2179.63619618673,1717.77569339422,1900.54321797549,1997.11278380906,2143.90139591424,2004.52055889487
"ENSMUSG00000103135.1","Gm37979","TEC",7.67774364148519,15.5573981323547,11.6513580552173,13.6641248338177,4.07841892269419,9.47496839972668,6.16654284539093,18.1549544492343
"ENSMUSG00000027601.13","Mtfr1","protein_coding",1399.26877866068,1421.94618929722,1265.00458885217,1117.53020962295,1221.48646734691,1163.31556463311,1081.20051222521,1245.21628751807
"ENSMUSG00000069094.12","Pde7a","protein_coding",831.115749190772,897.143292299123,831.407621225867,1151.69052170749,942.114771142357,986.449487838211,1005.14648379872,1247.3521645121
"ENSMUSG00000087108.1","Gm16093","lncRNA",13.4360513725991,20.7431975098063,0,8.78408025031136,7.13723311471483,0,0,3.20381549104135
"ENSMUSG00000060913.6","Trim55","protein_coding",10899.5168170434,14445.5627458291,11349.2549856428,11515.9292081582,13586.233036225,12206.9176216479,10987.7515933457,12453.2308136777
"ENSMUSG00000104465.1","BC002189","lncRNA",512.489388069136,730.160552345182,475.20896068065,630.501760189015,783.056433157284,724.308695445773,84.276085553676,387.661674416003
"ENSMUSG00000049796.4","Crh","protein_coding",109.407846891164,116.161906054915,142.313016245869,86.8647935864123,168.234780561135,86.3274898641764,58.5821570312138,52.3289863536753
"ENSMUSG00000102261.1","Gm18864","processed_pseudogene",16.315205238156,42.5235548951029,18.309276943913,8.78408025031136,29.5685371895329,15.7916139995445,30.8327142269546,21.3587699402756
"ENSMUSG00000048106.6","4632415L05Rik","transcribed_unprocessed_pseudogene",693.876081599224,900.254771925594,695.752523868693,748.598839109868,914.585443414171,800.108442643586,693.736070106479,830.856150676723
"ENSMUSG00000003617.16","Cp","protein_coding",398.282951402044,577.698050648106,339.553863323477,448.964101682581,595.449162713351,459.009580253426,535.461470408112,614.064635782925
"ENSMUSG00000027615.14","Hps3","protein_coding",940.523596081936,904.403411427555,709.068361646084,987.721023701677,906.428605568783,682.197724780321,794.456269914531,832.99202767075
"ENSMUSG00000002428.12","Hltf","protein_coding",992.348365661961,1043.38283474326,1033.64190747,1354.70037638135,1199.05516327209,1274.90963689656,1276.47436899592,1554.91845165207
"ENSMUSG00000019528.18","Gyg","protein_coding",10137.500760626,10613.2570058924,8686.91967002562,7919.33635011404,8359.73918679241,8449.56626402292,9616.72356738715,10310.9461886681
"ENSMUSG00000001865.2","Cpa3","protein_coding",214.0171040064,104.753147424522,314.586667490868,96.624882753425,118.274148758131,177.918851061534,326.826770805719,186.889236977412
"ENSMUSG00000039617.8","Gm7488","processed_pseudogene",10.5568975070421,18.6688777588257,13.3158377773913,20.4961872507265,32.6273513815535,10.527742666363,8.2220571271879,34.174031904441
"ENSMUSG00000106019.1","Gm43672","lncRNA",411.719002774643,423.161229200049,441.919366237172,348.435183262351,373.175331426518,519.017713451695,459.407441981624,460.28149221294
"ENSMUSG00000027630.13","Tbl1xr1","protein_coding",1126.70887938795,1036.12271561483,1263.34010913,1122.41025420645,970.663703601217,1131.73233663402,956.841898176492,1104.24840591225
"ENSMUSG00000102758.3","Naaladl2","protein_coding",44.1470259385398,8.29727900392252,64.0824693036954,67.3446152523871,38.7449797655948,35.7943250656341,53.4433713267213,48.0572323656202
"ENSMUSG00000057036.7","Gm7536","processed_pseudogene",519.207413755436,913.737850306968,431.932487904129,502.64459210115,361.959679389109,499.015002385605,964.036198162781,714.450854502221
"ENSMUSG00000069083.4","Gm10259","processed_pseudogene",50.8650516248394,26.9661567627482,25.7994356936956,15.6161426672202,21.4116993441445,16.8443882661808,18.4996285361728,12.8152619641654
"ENSMUSG00000027699.19","Ect2","protein_coding",2082.58796275286,1787.02646546981,1291.63626440695,1644.57502464163,1103.21231858878,1009.61052170421,1257.97474045975,859.690490096095
"ENSMUSG00000027698.14","Nceh1","protein_coding",3099.88899524965,3604.13056732885,2702.28282894934,3084.18817677599,3045.55933052188,2188.71770033686,1848.93509647638,2440.23946567649
"ENSMUSG00000039304.11","Tnfsf10","protein_coding",202.500488544172,170.094219580412,196.408607216521,227.410077591394,350.7440273517,231.610338659985,159.302356839266,185.821298480398
"ENSMUSG00000039286.12","Fndc3b","protein_coding",2572.04411989754,2277.60308657673,2551.6474140926,2512.24695158905,2705.01135047692,2726.68535058801,2358.70263836203,2127.33348605145
"ENSMUSG00000027695.16","Pld1","protein_coding",415.557874595386,485.390821729468,540.123669845433,414.803789598036,470.037780840505,522.176036251603,463.518470545218,645.034852196325
"ENSMUSG00000027692.16","Tnik","protein_coding",1147.82267440204,1223.84865307857,992.029914415649,805.207356278541,1234.74132884567,961.182905438939,758.484769983084,858.622551599081
"ENSMUSG00000070522.4","Gm6505","processed_pseudogene",26.8721027451982,70.5268715333415,33.2895944434781,25.3762318342328,31.6077466508799,72.6414243979045,30.8327142269546,19.2228929462481
"ENSMUSG00000050192.8","Eif5a2","protein_coding",418.437028460943,458.424664966719,463.557602625433,431.395941181958,320.155885431494,354.784927856432,339.159856496501,352.419704014548
"ENSMUSG00000039221.10","Rpl22l1","protein_coding",918.450083112666,822.46778126382,1016.99711024826,989.67304153508,666.8214938605,958.024582639031,1635.16161116949,1132.01480683461
"ENSMUSG00000027684.16","Mecom","protein_coding",786.009005297046,772.684107240285,831.407621225867,803.255338445139,770.821176389201,892.75257810758,712.235698642652,676.005068609724
"ENSMUSG00000085702.8","Mecomos","lncRNA",9.59717955185649,1.03715987549032,0.832239861086954,2.92802675010379,6.11762838404128,2.10554853327259,15.4163571134773,2.13587699402756
"ENSMUSG00000102460.1","Gm38197","TEC",6.71802568629954,9.33443887941284,14.1480776384782,16.5921515839215,2.03920946134709,5.26387133318149,109.970014076138,43.7854783775651
"ENSMUSG00000037730.13","Mynn","protein_coding",640.131876108828,765.423988111853,600.87717970478,627.573733438912,720.860544586198,681.144950513684,556.016613226082,668.529499130628
"ENSMUSG00000027706.8","Sec62","protein_coding",3006.79635359664,2934.1252877621,3083.44868532716,2992.44333860607,3063.91221567401,3234.12254710671,3434.76436488275,3491.09094673805
"ENSMUSG00000037661.14","Gpr160","protein_coding",36.4692822970547,20.7431975098063,32.4573545823912,18.544169417324,22.431304074818,24.2138081326348,70.9152427219956,67.2801253118683
"ENSMUSG00000037652.15","Phc3","protein_coding",1601.76926720485,1443.72654668252,1314.1067406563,1880.76918248333,1717.01436645425,1448.61739089155,1246.66941190987,1316.76816681799
"ENSMUSG00000037643.14","Prkci","protein_coding",1543.22647193852,1483.13862195115,1086.90525857956,1241.48334204401,1393.79966683074,1245.43195743074,936.286755358522,976.095786270597
"ENSMUSG00000027660.16","Skil","protein_coding",1159.33928986426,1117.02118590307,1227.55379510326,1211.22706562627,1252.07460926712,1251.74860303056,1210.69791197842,1259.09948797925
"ENSMUSG00000037625.7","Cldn11","protein_coding",44.1470259385398,38.3749153931417,183.925009300217,105.408963003736,87.686006837925,153.705042928899,133.608428316803,158.05489755804
"ENSMUSG00000069072.9","Slc7a14","protein_coding",5.75830773111389,10.3715987549032,21.6382363882608,11.7121070004151,14.2744662294297,14.7388397329082,14.3885999725788,6.40763098208269
"ENSMUSG00000027663.12","Zmat3","protein_coding",853.189262160042,763.349668360872,754.841554005867,656.85400093995,757.566314890445,667.458885047413,619.737555961788,421.835706320444
"ENSMUSG00000027665.13","Pik3ca","protein_coding",1929.99280787834,2280.7145662032,1963.25383230412,2175.52387532711,2021.87618092564,1887.62426007888,1974.32146766599,2224.51588927971
"ENSMUSG00000103039.1","Gm37123","TEC",26.8721027451982,40.4492351441223,34.1218343045651,69.2966330857896,55.0586554563715,28.42490519918,5.13878570449244,27.7664009223583
"ENSMUSG00000027667.13","Zfp639","protein_coding",1342.64541930472,1260.14924872073,1133.51069080043,1506.95776738675,1152.15334566111,1307.54563916228,1594.05132553355,1483.36657235214
"ENSMUSG00000104231.1","Gm37592","lncRNA",20.1540770588986,33.1891160156901,47.4376720819564,36.1123299179467,36.7057703042477,23.1610338659985,14.3885999725788,21.3587699402756
"ENSMUSG00000027668.13","Mfn1","protein_coding",8188.31359364395,9114.56098580889,6964.18315757563,6999.93595058145,8594.24827484732,7446.27238791853,6923.99985823311,7218.19630131616
"ENSMUSG00000027669.14","Gnb4","protein_coding",1310.9747267836,1251.85196971681,1401.49192607043,1633.83892655791,1545.7207717011,1393.87312902646,1587.88478268816,1582.68485257443
"ENSMUSG00000027671.14","Actl6a","protein_coding",1431.89918913699,1606.5606471345,1282.481625935,1241.48334204401,1372.38796748659,1247.53750596401,1064.75639797083,1050.85148106156
"ENSMUSG00000103590.1","Gm37353","TEC",7.67774364148519,9.33443887941284,11.6513580552173,3.90403566680505,12.2352567680826,14.7388397329082,20.5551428179697,18.1549544492343
"ENSMUSG00000037531.8","Mrpl47","protein_coding",1563.38054899742,1234.22025183348,1291.63626440695,1303.94791271289,1149.09453146909,1130.67956236738,1628.9950683241,1171.52853122412
"ENSMUSG00000027673.12","Ndufb5","protein_coding",7671.98533375408,8013.09719803818,7817.22901518976,8250.20337287577,7149.46837148291,7477.85561591762,12677.3843329828,11085.2015990031
"ENSMUSG00000056900.13","Usp13","protein_coding",5087.46488043912,6469.80330330859,4658.04650250368,4961.05332359252,6316.45130652262,4851.18382066006,3699.92570723455,3865.93735918989
