"Geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name","gene_type"
"ENSMUSG00000026810.12",995.166497851109,-0.174221131179988,0.159314116380694,-1.09356995561945,0.274143632140045,0.766852192297948,"Dpm2","protein_coding"
"ENSMUSG00000026229.17",3131.70545086242,0.163550935440877,0.149578673622425,1.0934107883168,0.274213478915285,0.766857037680379,"Psmd1","protein_coding"
"ENSMUSG00000097823.2",22.085487648026,-0.585932412001788,0.536448098866525,-1.09224436294922,0.274725707875483,0.766857037680379,"Gm16701","lncRNA"
"ENSMUSG00000047369.16",17.1195261651329,0.566797448779236,0.518855280312343,1.09239988545174,0.274657373341012,0.766857037680379,"Dnah14","protein_coding"
"ENSMUSG00000034171.13",36.4658571066542,0.417486005678697,0.381902319593467,1.09317483623328,0.27431704322914,0.766857037680379,"Faah","protein_coding"
"ENSMUSG00000029038.9",1430.75293198697,-0.150183951681264,0.1374206684799,-1.09287746408562,0.274447604149753,0.766857037680379,"Ssu72","protein_coding"
"ENSMUSG00000064280.14",207.877352774993,-0.217180340296157,0.19883753919777,-1.0922501916509,0.274723146611528,0.766857037680379,"Ccdc146","protein_coding"
"ENSMUSG00000025512.15",950.329005741472,-0.169299310026946,0.154948546186174,-1.09261631808749,0.274562295016616,0.766857037680379,"Chid1","protein_coding"
"ENSMUSG00000014907.10",407.239169399188,-0.15462085651688,0.141478684211783,-1.09289153612303,0.274441424880332,0.766857037680379,"Naf1","protein_coding"
"ENSMUSG00000000782.15",97.0290258348574,0.225619605049644,0.206539635448453,1.09237921602681,0.274666454544568,0.766857037680379,"Tcf7","protein_coding"
"ENSMUSG00000034259.8",944.145267416751,-0.148567084364694,0.135973515418316,-1.09261780801676,0.274561640572266,0.766857037680379,"Exosc4","protein_coding"
"ENSMUSG00000051146.2",57.6937101520758,0.348515669309915,0.318805077374822,1.09319359710247,0.274308807712848,0.766857037680379,"Camk2n2","protein_coding"
"ENSMUSG00000039220.16",1552.86522276862,0.148098314070156,0.135515188972963,1.0928539833251,0.274457915160068,0.766857037680379,"Ppp1r10","protein_coding"
"ENSMUSG00000034868.9",92.1865241695214,-0.312711100559607,0.286169758927697,-1.09274684275293,0.274504966719372,0.766857037680379,"Myl12b","protein_coding"
"ENSMUSG00000070343.3",115.574549060359,-0.279920345164185,0.256359238298771,-1.09190660349035,0.274874154906293,0.766897552863457,"Gm10288","processed_pseudogene"
"ENSMUSG00000030805.14",2720.2248161683,-0.132263648743292,0.121126427662627,-1.09194707790512,0.274856363303815,0.766897552863457,"Stx4a","protein_coding"
"ENSMUSG00000022013.4",2968.23020994527,-0.194148948788879,0.177796986729572,-1.09196984920885,0.274846353918952,0.766897552863457,"Dnajc15","protein_coding"
"ENSMUSG00000050410.15",1909.07223814157,0.18050164359234,0.165334048738788,1.09173908804178,0.274947799126373,0.766978449722773,"Tcf19","protein_coding"
"ENSMUSG00000060487.7",535.150923460764,-0.185010481318241,0.169491797776712,-1.09156008576871,0.275026508144834,0.767000783193852,"Samd5","protein_coding"
"ENSMUSG00000014232.14",269.291038830454,-0.235632022771713,0.215875566706075,-1.09151779595575,0.275045105627787,0.767000783193852,"Cluap1","protein_coding"
"ENSMUSG00000035969.15",1817.6948495935,0.144471477660994,0.132416537313626,1.09103802736373,0.275256150082398,0.767464721005588,"Rusc2","protein_coding"
"ENSMUSG00000005102.13",777.350209041787,-0.12144192470145,0.111332702547938,-1.09080191104818,0.275360055392466,0.767629833095064,"Eif2ak4","protein_coding"
"ENSMUSG00000036181.2",2072.18242503085,0.181427090101198,0.166365353642613,1.09053409336021,0.275477943600121,0.767833865838533,"Hist1h1c","protein_coding"
"ENSMUSG00000026701.15",4427.51671129581,-0.0980779328320102,0.0901356602559417,-1.08811465466072,0.276544495016201,0.767910227227942,"Prdx6","protein_coding"
"ENSMUSG00000040181.14",723.145651042948,-0.169809131309776,0.15605097606637,-1.08816449336116,0.276522496465355,0.767910227227942,"Fmo1","protein_coding"
"ENSMUSG00000006494.11",5129.17138807475,0.178981520415198,0.164522142470506,1.08788712405252,0.276644941034417,0.767910227227942,"Pdk1","protein_coding"
"ENSMUSG00000033526.16",922.99179782423,0.126866161202122,0.116534147155454,1.08866082859718,0.276303481696233,0.767910227227942,"Ppip5k1","protein_coding"
"ENSMUSG00000043333.12",34.992123079339,0.446028028892902,0.409550656854234,1.08906681366073,0.276124423153311,0.767910227227942,"Rhbdl2","protein_coding"
"ENSMUSG00000028580.15",2048.89546226197,0.140530353993579,0.128920542187794,1.09005401008067,0.275689353241031,0.767910227227942,"Pum1","protein_coding"
"ENSMUSG00000057530.14",3487.91743465702,-0.164565006554394,0.151249401369317,-1.08803740751716,0.276578593873083,0.767910227227942,"Ece1","protein_coding"
"ENSMUSG00000043323.17",2338.5114629264,0.140665298746599,0.129239657418856,1.08840662035116,0.276415639810529,0.767910227227942,"Fbrsl1","protein_coding"
"ENSMUSG00000043733.14",5237.51264941267,0.186410025890317,0.171302488393882,1.08819216602211,0.276510282407574,0.767910227227942,"Ptpn11","protein_coding"
"ENSMUSG00000029730.16",3185.12728699001,0.167730998691114,0.154100847485749,1.08844955383276,0.276396695137688,0.767910227227942,"Mcm7","protein_coding"
"ENSMUSG00000045466.18",160.235085843548,-0.233433449547798,0.21458519643047,-1.08783575675703,0.276667621161587,0.767910227227942,"Zfp956","protein_coding"
"ENSMUSG00000068011.4",19.161575862331,-0.633401534222631,0.582008062638397,-1.08830371069303,0.276461052958321,0.767910227227942,"Mkrn2os","protein_coding"
"ENSMUSG00000080921.4",1070.7390455024,-0.269297941746522,0.247099418378874,-1.08983640476891,0.275785214439456,0.767910227227942,"Rpl38-ps2","processed_pseudogene"
"ENSMUSG00000014418.16",833.548533149037,-0.149727973151969,0.137451908002523,-1.08931171147672,0.276016449951071,0.767910227227942,"Hps5","protein_coding"
"ENSMUSG00000051839.7",66.9233131696515,-0.678983870824528,0.624020064627148,-1.08808019054679,0.276559707999893,0.767910227227942,"Gypa","protein_coding"
"ENSMUSG00000032038.7",1041.31840059773,-0.124770496186784,0.114685039728634,-1.08794047141645,0.276621387992105,0.767910227227942,"St3gal4","protein_coding"
"ENSMUSG00000041361.13",10905.1107585144,0.150942166867594,0.138638966931298,1.08874272658417,0.276267354451631,0.767910227227942,"Myzap","protein_coding"
"ENSMUSG00000060733.13",530.780291847622,0.20058735714712,0.184018466788654,1.0900392805549,0.27569584128983,0.767910227227942,"Ipmk","protein_coding"
"ENSMUSG00000025352.6",232.238562865898,0.229005234234398,0.210188043273497,1.08952550615078,0.27592221338487,0.767910227227942,"Gdf11","protein_coding"
"ENSMUSG00000038208.13",918.107408337383,0.186372862127605,0.171189647133077,1.08869236690888,0.27628956897899,0.767910227227942,"Pgap3","protein_coding"
"ENSMUSG00000033909.17",1280.01188489927,0.131406853873714,0.120714808337886,1.08857277481567,0.276342328008823,0.767910227227942,"Usp36","protein_coding"
"ENSMUSG00000021067.8",796.195503152812,0.196765842756252,0.180614920802551,1.08942185884718,0.275967896374891,0.767910227227942,"Sav1","protein_coding"
"ENSMUSG00000022151.16",477.431581621948,-0.214293276350248,0.196600509986559,-1.08999349169999,0.275716010990373,0.767910227227942,"Ttc33","protein_coding"
"ENSMUSG00000047003.15",518.778694264022,0.144780449550038,0.132902065208421,1.08937697335996,0.275987681445062,0.767910227227942,"Zfp41","protein_coding"
"ENSMUSG00000031204.3",174.871210607028,-0.304356293929771,0.279414702435545,-1.0892637047257,0.276037613418045,0.767910227227942,"Asb12","protein_coding"
"ENSMUSG00000031292.14",404.320510522577,0.186972881533077,0.171626227395733,1.08941904958359,0.275969134641575,0.767910227227942,"Cdkl5","protein_coding"
"ENSMUSG00000000276.11",1212.87379842719,0.116970234151119,0.107540320450305,1.08768723825007,0.276733203451345,0.767968169448659,"Dgke","protein_coding"
"ENSMUSG00000000392.17",274.800853420985,-0.237341714790788,0.218324604661033,-1.08710475010034,0.276990518824963,0.768309887352692,"Fap","protein_coding"
"ENSMUSG00000042447.13",818.723740397532,-0.152764939563574,0.140517749700035,-1.08715760030091,0.276967165413872,0.768309887352692,"Mios","protein_coding"
"ENSMUSG00000057788.13",647.015629816454,0.129443769720435,0.119065152547879,1.08716754609106,0.27696277072482,0.768309887352692,"Ddx49","protein_coding"
"ENSMUSG00000038594.9",631.727020323189,0.262242506344885,0.241266316474573,1.08694205712932,0.277062417908535,0.76836390949645,"Cep85l","protein_coding"
"ENSMUSG00000044948.17",47.4635676311299,-0.389708603978054,0.358564329032396,-1.08685826342431,0.277099453913756,0.76836390949645,"Cfap43","protein_coding"
"ENSMUSG00000027454.10",571.676428699345,0.22932239169881,0.2112586090347,1.08550554576994,0.27769780879292,0.768734492453662,"Gins1","protein_coding"
"ENSMUSG00000027630.13",1089.0085378329,0.128264303972312,0.118149022289617,1.08561460337691,0.277649536171452,0.768734492453662,"Tbl1xr1","protein_coding"
"ENSMUSG00000027775.9",984.978870752254,-0.147935590518115,0.136328148528645,-1.08514339932542,0.277858148176451,0.768734492453662,"Mfsd1","protein_coding"
"ENSMUSG00000097032.2",27.1627483178931,-0.522592548877156,0.481180271301583,-1.08606395574688,0.277450697749154,0.768734492453662,"4930539J05Rik","lncRNA"
"ENSMUSG00000097364.1",15.1113934960235,-0.704963103964648,0.649651701363324,-1.08514008735027,0.277859614835533,0.768734492453662,"Gm26719","lncRNA"
"ENSMUSG00000030666.11",11.5578043490924,-0.700539085241684,0.645528655939798,-1.08521764106939,0.277825272704515,0.768734492453662,"Calcb","protein_coding"
"ENSMUSG00000032518.6",40699.6307429663,-0.229406213778171,0.211340467735191,-1.08548171694981,0.2777083570033,0.768734492453662,"Rpsa","protein_coding"
"ENSMUSG00000032977.9",472.490288034877,0.159860452740112,0.147256902969276,1.08558885537248,0.277660932602223,0.768734492453662,"Fam207a","protein_coding"
"ENSMUSG00000053754.14",2325.9902771054,0.123890343918602,0.11407493931938,1.0860434785921,0.277459756780266,0.768734492453662,"Chd8","protein_coding"
"ENSMUSG00000055745.4",476.0302105895,0.167108539543898,0.153928849121514,1.08562196428805,0.277646278186666,0.768734492453662,"Rtl6","protein_coding"
"ENSMUSG00000022899.9",193.589078791562,1.22358361572052,1.12650326253137,1.08617849270227,0.277400030662772,0.768734492453662,"Slc15a2","protein_coding"
"ENSMUSG00000117049.1",13.486259708086,0.661050585843757,0.609004006487021,1.08546180123997,0.277717173221805,0.768734492453662,"Gm6540","processed_pseudogene"
"ENSMUSG00000002625.10",3578.66948131929,-0.181121398348028,0.166879457126987,-1.08534268666876,0.277769906432713,0.768734492453662,"Akap8l","protein_coding"
"ENSMUSG00000060224.4",488.388252077078,-0.298286004471073,0.274735786796179,-1.0857195123705,0.277603105260869,0.768734492453662,"Pyroxd2","protein_coding"
"ENSMUSG00000038712.16",1174.49632221176,-0.145848647723475,0.134433032814748,-1.08491674010255,0.277958533015499,0.768884328525,"Mindy1","protein_coding"
"ENSMUSG00000041147.10",580.854077488455,0.192050143251144,0.177051735998603,1.08471200334719,0.278049229860437,0.769011378287328,"Brca2","protein_coding"
"ENSMUSG00000086245.1",22.0423201681064,0.774113894580241,0.713952878464687,1.08426468739075,0.278247457555651,0.769358999793619,"Gm16170","lncRNA"
"ENSMUSG00000024841.8",1547.07212307806,0.137275336298694,0.126611337491322,1.08422625507849,0.27826449328896,0.769358999793619,"Eif1ad","protein_coding"
"ENSMUSG00000031165.6",57.5993734749688,-0.298730906816223,0.275572821330465,-1.08403617371971,0.278348760310692,0.769468137209054,"Was","protein_coding"
"ENSMUSG00000042305.12",1828.04011959594,0.11197356801931,0.103314311686196,1.08381468348175,0.278446973448872,0.769552769575019,"Tmem183a","protein_coding"
"ENSMUSG00000097347.1",136.740723626614,0.276014396633113,0.254694652326777,1.08370707477196,0.278494697782957,0.769552769575019,"Gm17275","lncRNA"
"ENSMUSG00000021188.14",1949.51739694503,0.13021268787182,0.120159643004315,1.08366407069921,0.278513771594358,0.769552769575019,"Trip11","protein_coding"
"ENSMUSG00000079419.4",27.3532981014113,-0.567645402814959,0.52391814212845,-1.08346200898649,0.278603404936804,0.769676630750148,"Ms4a6c","protein_coding"
"ENSMUSG00000080904.1",68.7664029571113,-0.371359693345007,0.342798598073893,-1.08331742145852,0.278667555127519,0.769730063029508,"Gm11966","processed_pseudogene"
"ENSMUSG00000049807.16",2010.62232539969,0.212854584331372,0.196553084864045,1.08293687925887,0.27883644105698,0.770072730623281,"Arhgap23","protein_coding"
"ENSMUSG00000000305.12",59.8690385758317,-0.292782693501442,0.270441242012239,-1.08261111109744,0.278981073384938,0.770224506365552,"Cdh4","protein_coding"
"ENSMUSG00000028982.9",263.105706298709,0.266928460710767,0.246555578852229,1.08262997719775,0.278972695950594,0.770224506365552,"Slc25a33","protein_coding"
"ENSMUSG00000037111.9",2293.57108977344,0.223574867379114,0.206598027315525,1.08217329218571,0.27917553359974,0.770513707611879,"Setd7","protein_coding"
"ENSMUSG00000112288.1",12.720689210652,0.649597507068906,0.600249668444678,1.0822121880585,0.279158254006372,0.770513707611879,"Gm47879","lncRNA"
"ENSMUSG00000030929.17",307.953311636141,0.182271434460401,0.168529224214908,1.08154200145115,0.279456087867641,0.77093253446671,"Eri2","protein_coding"
"ENSMUSG00000049414.7",49.9831681302579,0.370711121163497,0.342728600043173,1.08164629714824,0.279409724215113,0.77093253446671,"Gm5417","processed_pseudogene"
"ENSMUSG00000090115.7",385.19113828278,-0.147042629843163,0.135958116994923,-1.08152887884328,0.279461921767622,0.77093253446671,"Usp49","protein_coding"
"ENSMUSG00000061024.8",1034.03710152801,0.153362453671159,0.141842950428822,1.08121308255018,0.279602339869321,0.771072241816535,"Rrs1","protein_coding"
"ENSMUSG00000032295.15",2466.51719386253,-0.149577870097719,0.138340255151642,-1.08123170608409,0.279594057626866,0.771072241816535,"Man2c1","protein_coding"
"ENSMUSG00000028329.13",347.602660215469,-0.176720026836685,0.163528371964594,-1.08066890603514,0.27984441922859,0.771212558625728,"Xpa","protein_coding"
"ENSMUSG00000096351.2",11.1936030885881,0.617981601555209,0.571779260353005,1.08080450692402,0.279784083245287,0.771212558625728,"Samd11","protein_coding"
"ENSMUSG00000036862.15",2008.98029657242,0.186214186851576,0.172341833357421,1.0804932454524,0.279922593027792,0.771212558625728,"Dchs1","protein_coding"
"ENSMUSG00000109936.1",33.1288843821633,-0.504772259193975,0.46707182329777,-1.08071657080494,0.279823209652197,0.771212558625728,"Gm45889","lncRNA"
"ENSMUSG00000031556.6",1502.15161889065,-0.133105158541141,0.123151702539577,-1.08082272348906,0.279775978408972,0.771212558625728,"Tm2d2","protein_coding"
"ENSMUSG00000095620.7",13.1075044394749,-0.962831978064158,0.891100512230144,-1.08049761485884,0.279920648341581,0.771212558625728,"Csta2","protein_coding"
"ENSMUSG00000016487.15",2574.31534070151,0.128067365213571,0.118575421285523,1.08004984359441,0.280119985073573,0.771385236228572,"Ppfibp1","protein_coding"
"ENSMUSG00000025586.17",263.122191425833,-0.252581523796176,0.233839368393027,-1.08014970076231,0.280075522769422,0.771385236228572,"Cpeb1","protein_coding"
"ENSMUSG00000044533.15",35542.585469707,-0.155668254875773,0.144121926013682,-1.08011500526988,0.280090970706544,0.771385236228572,"Rps2","protein_coding"
"ENSMUSG00000027067.16",3412.32384990656,0.141809561366777,0.131345023104897,1.07967213385407,0.280288207116158,0.771444166962915,"Ssrp1","protein_coding"
"ENSMUSG00000027820.12",114.427626681472,-0.287545538862138,0.266282389635019,-1.07985187926345,0.280208144653799,0.771444166962915,"Mme","protein_coding"
"ENSMUSG00000029125.14",544.343561734954,-0.154038265993472,0.142679467733456,-1.07961060158449,0.280315618479606,0.771444166962915,"Stx18","protein_coding"
"ENSMUSG00000072770.9",188.326041260441,-0.422595629768124,0.391474330377865,-1.07949767577409,0.280365929348555,0.771444166962915,"Acrbp","protein_coding"
"ENSMUSG00000021366.8",824.267307846638,0.24841192015826,0.230100253679117,1.07958125289457,0.280328693360143,0.771444166962915,"Hivep1","protein_coding"
"ENSMUSG00000026035.15",362.361521955109,-0.218053088646903,0.202120838476526,-1.07882537144841,0.280665582294169,0.771844349484054,"Ppil3","protein_coding"
"ENSMUSG00000037406.7",39.0276698165966,-0.486907664219609,0.451353507032698,-1.07877230736646,0.280689242757848,0.771844349484054,"Htra4","protein_coding"
"ENSMUSG00000019461.12",2517.1004574705,-0.0906447774521895,0.0840261898716265,-1.07876815062869,0.280691096240941,0.771844349484054,"Plscr3","protein_coding"
"ENSMUSG00000046159.16",37.1530081897056,-0.481497489661278,0.44628825291873,-1.07889348758852,0.280635212332886,0.771844349484054,"Chrm3","protein_coding"
"ENSMUSG00000047496.6",184.521081112521,-0.18817490002774,0.1744754186785,-1.07851811706773,0.280802601114093,0.772027381872263,"Rnf152","protein_coding"
"ENSMUSG00000026708.16",425.937563488888,0.208895361982537,0.193714634703283,1.07836644506754,0.280870255356685,0.772075003932584,"Cenpl","protein_coding"
"ENSMUSG00000106157.1",13.4104796440933,0.789480707594562,0.732566101921212,1.07769210931831,0.281171181005498,0.772075003932584,"4930555A03Rik","lncRNA"
"ENSMUSG00000038047.18",699.717745794038,0.153127631132142,0.142077274469302,1.07777708788486,0.281133246854757,0.772075003932584,"Haus6","protein_coding"
"ENSMUSG00000031652.11",1456.66735265687,0.133218030365377,0.123623340001175,1.07761228878067,0.281206815793492,0.772075003932584,"N4bp1","protein_coding"
"ENSMUSG00000031789.17",40.4560955147106,-0.419848080049523,0.389397166065892,-1.07820014277782,0.280944448250232,0.772075003932584,"Cngb1","protein_coding"
"ENSMUSG00000018923.13",425.796473398326,-0.201707960809584,0.187213366631232,-1.07742285948472,0.281291396182621,0.772075003932584,"Med11","protein_coding"
"ENSMUSG00000097239.7",16.2516884951738,-0.543222818859975,0.504258335167972,-1.07727087679973,0.281359269101058,0.772075003932584,"Gm27029","protein_coding"
"ENSMUSG00000062373.8",3724.15673358288,-0.108866299131969,0.101053699866029,-1.07731136293176,0.281341187587511,0.772075003932584,"Tmem65","protein_coding"
"ENSMUSG00000016664.16",4057.18306108385,0.201876247951505,0.18739093614158,1.07729995968952,0.281346280310348,0.772075003932584,"Pacsin2","protein_coding"
"ENSMUSG00000041215.16",1829.80066349217,0.134763410166265,0.125068019624639,1.07752094077067,0.281247600625226,0.772075003932584,"Yeats2","protein_coding"
"ENSMUSG00000117819.1",20.7871334048625,-0.492475567458209,0.456978238959411,-1.07767837825195,0.281177310834095,0.772075003932584,"Ggnbp1","protein_coding"
"ENSMUSG00000025013.15",59.0994852951591,0.613648177202224,0.569178410121078,1.07812975033906,0.280975856628299,0.772075003932584,"Tll2","protein_coding"
"ENSMUSG00000052310.9",2952.31826253496,-0.0916216335425721,0.0851001450462203,-1.07663310670986,0.28164420769907,0.772466646967478,"Slc39a1","protein_coding"
"ENSMUSG00000029027.9",460.278677051643,-0.227712279091061,0.211465728985949,-1.07682828883441,0.281556984769984,0.772466646967478,"Dffb","protein_coding"
"ENSMUSG00000031974.8",1086.99535988338,0.197342225525213,0.183353354955656,1.07629459833413,0.281795523684781,0.772466646967478,"Abcb10","protein_coding"
"ENSMUSG00000036611.5",965.780521551665,-0.153850024587316,0.142950469029521,-1.07624707796897,0.281816770086459,0.772466646967478,"Eepd1","protein_coding"
"ENSMUSG00000047205.12",847.955698384534,0.252325451452552,0.234445824815905,1.076263361272,0.281809489683391,0.772466646967478,"Dusp18","protein_coding"
"ENSMUSG00000020580.10",4749.38619857557,0.142905524528635,0.132766690041584,1.07636579991469,0.281763691422406,0.772466646967478,"Rock2","protein_coding"
"ENSMUSG00000050423.11",114.072405079803,0.319645259628549,0.296938017983411,1.0764713181537,0.281716521615206,0.772466646967478,"Ppp1r3g","protein_coding"
"ENSMUSG00000032777.9",4946.01573585859,0.181933951868813,0.169087268866154,1.07597664264616,0.281937702672142,0.772674833519792,"Gtf3c1","protein_coding"
"ENSMUSG00000022412.14",1157.0666001774,0.127624164460531,0.118624572932424,1.07586616588482,0.281987115516993,0.77268697884047,"Mief1","protein_coding"
"ENSMUSG00000089810.1",311.685229246322,-0.164732721615711,0.153140881341509,-1.07569396344502,0.28206414806501,0.772774790344615,"Gm16536","lncRNA"
"ENSMUSG00000038534.18",451.468598136979,-0.14824457740722,0.137827729866829,-1.07557875001247,0.2821156952811,0.77279276248425,"Osbpl7","protein_coding"
"ENSMUSG00000030761.16",556.243245771248,-0.135853114414055,0.12634147118995,-1.07528520235295,0.282247059227736,0.772906102887623,"Myo7a","protein_coding"
"ENSMUSG00000037419.9",581.705208216549,-0.133179545813215,0.123845252166286,-1.07537062167224,0.282208829406003,0.772906102887623,"Endod1","protein_coding"
"ENSMUSG00000034353.14",2206.78094632257,-0.165063542680535,0.153553471247779,-1.07495806730531,0.282393502547615,0.773092490800258,"Ramp1","protein_coding"
"ENSMUSG00000037773.14",569.211531539233,-0.158996824823131,0.147924141998351,-1.07485379110668,0.282440193032963,0.773092490800258,"Pced1a","protein_coding"
"ENSMUSG00000031444.16",15.4232261004064,-0.704470484453737,0.655424064923833,-1.07483158180285,0.282450138098872,0.773092490800258,"F10","protein_coding"
"ENSMUSG00000083619.3",24.7367134387525,-0.454155400379972,0.422629968810481,-1.07459345975445,0.282556781279063,0.773261173938465,"Gm14414","processed_pseudogene"
"ENSMUSG00000009569.14",1226.83990055308,0.145286441881129,0.135243385251608,1.07425913371539,0.282706555564377,0.773547819605746,"Mrtfb","protein_coding"
"ENSMUSG00000107086.1",25.7278504172355,0.551455281113111,0.513433899517448,1.07405311887547,0.2827988746742,0.773677188908011,"Gm43808","TEC"
"ENSMUSG00000027420.13",78.5353220379974,0.357288208332479,0.332718246381219,1.0738461512661,0.282891641309602,0.773684542973466,"Bfsp1","protein_coding"
"ENSMUSG00000024679.10",60.7434753175456,-0.489568981546454,0.45586288280346,-1.07393911637576,0.282849970110936,0.773684542973466,"Ms4a6d","protein_coding"
"ENSMUSG00000048644.8",470.26434228967,-0.208057787884049,0.193777969871207,-1.07369164834544,0.282960905762024,0.773696167351388,"Ctxn1","protein_coding"
"ENSMUSG00000022711.16",1703.05884859777,0.106573508746812,0.0992641214780645,1.07363574229953,0.282985971560646,0.773696167351388,"Pmm2","protein_coding"
"ENSMUSG00000062729.11",1994.56188540836,-0.18043384232429,0.168094570729844,-1.0734067230183,0.283088669384431,0.773853781458587,"Ppox","protein_coding"
"ENSMUSG00000046991.12",31.8048644626241,-0.51013294330292,0.475325820499854,-1.07322792346198,0.283168865011712,0.773949842986665,"Wdr27","protein_coding"
"ENSMUSG00000082809.3",65.6110337893368,0.338160917402046,0.315149843113327,1.07301629618912,0.283263804497483,0.774086165074413,"Gm14150","processed_pseudogene"
"ENSMUSG00000031834.15",239.345726446106,0.906842283264262,0.845273388905681,1.07283903074045,0.283343345296183,0.774180369889905,"Pik3r2","protein_coding"
"ENSMUSG00000031523.16",5104.52223467135,0.161955519524126,0.150985380498445,1.07265696181621,0.283425057211685,0.774280475951388,"Dlc1","protein_coding"
"ENSMUSG00000074521.9",26.6869300130131,0.628800308456239,0.586453755796626,1.07220782924664,0.283626694630152,0.774461828064974,"Gm14327","protein_coding"
"ENSMUSG00000032352.16",1560.03658230879,0.152759378540037,0.142461006783022,1.07228905642019,0.283590220613785,0.774461828064974,"Lrrc1","protein_coding"
"ENSMUSG00000019804.12",5135.5615046597,0.108512689922191,0.101204273052639,1.07221450882564,0.283623695131334,0.774461828064974,"Snx3","protein_coding"
"ENSMUSG00000058799.16",4610.90648797461,0.123105500950738,0.114827115814503,1.07209434006518,0.283677660805699,0.774477885778813,"Nap1l1","protein_coding"
"ENSMUSG00000067367.9",1058.22835834498,0.129595209241985,0.12091603436042,1.07177852736796,0.283819519875207,0.774736534627244,"Lyar","protein_coding"
"ENSMUSG00000021764.8",6500.12851058998,-0.19870519621878,0.185414215581249,-1.07168264092301,0.283862600357659,0.774736534627244,"Ndufs4","protein_coding"
"ENSMUSG00000043673.11",15.6156097493121,-0.772520819859042,0.7209395238498,-1.07154732720686,0.283923402511677,0.774779381786431,"Kcns3","protein_coding"
"ENSMUSG00000083879.4",85.1201297959808,-0.299494869048017,0.279531893383146,-1.07141573515373,0.283982540821938,0.774817675705092,"Gm14038","processed_pseudogene"
"ENSMUSG00000024899.7",264.741612356527,0.192436912523785,0.179675685107268,1.07102367473317,0.284158784713303,0.775175417469449,"Papss2","protein_coding"
"ENSMUSG00000041355.13",4044.12455291498,-0.184866421722077,0.172627741174767,-1.07089637195055,0.284216027367641,0.775208465881444,"Ssr2","protein_coding"
"ENSMUSG00000079511.8",27.6140851039039,-0.484649425929609,0.452822480751782,-1.07028570031459,0.284490728979375,0.775372606751603,"Gm42688","protein_coding"
"ENSMUSG00000004902.7",14.1345649518407,0.625191085809904,0.584177713505746,1.07020701296191,0.284526138384097,0.775372606751603,"Slc25a18","protein_coding"
"ENSMUSG00000020883.18",1398.14213103328,-0.156953052154455,0.146663084180892,-1.07016058629226,0.284547031840849,0.775372606751603,"Fbxl20","protein_coding"
"ENSMUSG00000104324.1",112.308463222119,-0.29809501677869,0.278454708885153,-1.07053322234043,0.2843793632091,0.775372606751603,"Gm37320","TEC"
"ENSMUSG00000067869.4",160.07815039087,-0.36958344612577,0.345349858640825,-1.07017112322072,0.284542289801658,0.775372606751603,"Tcea1-ps1","processed_pseudogene"
"ENSMUSG00000005986.16",53.8618647359634,-0.344449249330179,0.321835842599954,-1.07026379208588,0.284500587409482,0.775372606751603,"Ankrd13d","protein_coding"
"ENSMUSG00000026274.11",445.8136163802,0.211650122408125,0.197803874980345,1.06999987957342,0.284619362918278,0.775446695671717,"Pask","protein_coding"
"ENSMUSG00000103034.1",28.8217274085732,0.466394151828722,0.435968137646779,1.06978953633211,0.284714053257781,0.775458697774246,"Gm8797","protein_coding"
"ENSMUSG00000019055.15",4345.68490167041,0.130956239169468,0.122402525241554,1.06988184198842,0.284672497342857,0.775458697774246,"Plod1","protein_coding"
"ENSMUSG00000037375.16",150.707007331339,-0.248296471251595,0.232124460238266,-1.06966956863025,0.28476806873092,0.775482860599197,"Hhat","protein_coding"
"ENSMUSG00000028322.11",506.436339000475,0.147726674687256,0.138128860736173,1.0694844936817,0.284851412346211,0.77558686975483,"Exosc3","protein_coding"
"ENSMUSG00000024507.6",3507.80685319975,-0.12747887193366,0.11920779201422,-1.06938371879628,0.284896800591887,0.775587518314965,"Hsd17b4","protein_coding"
"ENSMUSG00000027459.16",259.1364304266,0.230443471057109,0.215533579064495,1.0691766547808,0.284990076008692,0.775633858104257,"Fam110a","protein_coding"
"ENSMUSG00000105552.1",70.2436731948993,0.298685526288476,0.279376445111026,1.06911492187459,0.285017888615594,0.775633858104257,"Gm19710","lncRNA"
"ENSMUSG00000028649.19",14377.3112155602,0.191304651769613,0.178969134389152,1.06892538997053,0.285103290141656,0.775633858104257,"Macf1","protein_coding"
"ENSMUSG00000062116.10",201.101122137944,-0.270293856903388,0.252894748801583,-1.06879979985451,0.285159889552774,0.775633858104257,"Zfp954","protein_coding"
"ENSMUSG00000056342.16",1479.92991508854,0.247335937003396,0.231426593187825,1.06874466584166,0.285184739072447,0.775633858104257,"Usp34","protein_coding"
"ENSMUSG00000114045.1",67.2796469399065,-0.402525105801609,0.376528740166935,-1.06904218154277,0.285050662768183,0.775633858104257,"Gm34220","TEC"
"ENSMUSG00000009863.14",20381.9683774762,-0.164213246780338,0.153678904241056,-1.06854774629807,0.285273504880185,0.775752456360901,"Sdhb","protein_coding"
"ENSMUSG00000022098.10",6801.16740894984,-0.154177853358769,0.144331828103424,-1.06821797648326,0.285422197698963,0.7758962395091,"Bmp1","protein_coding"
"ENSMUSG00000022205.15",3620.18996471144,-0.165407454157609,0.154857046464257,-1.06812998138762,0.285461883437974,0.7758962395091,"Sub1","protein_coding"
